1000 0.000664
5000 0.003576
9000 0.003605
13000 0.004086
17000 0.005573
21000 0.006868
25000 0.008312
29000 0.009812
33000 0.011124
37000 0.012632
41000 0.013975
45000 0.015439
49000 0.017817
53000 0.017469
57000 0.01894
61000 0.020518
65000 0.021411
69000 0.030385
73000 0.032736
77000 0.027702
81000 0.028649
85000 0.03191
89000 0.035615
93000 0.036373
97000 0.035126
101000 0.03715
105000 0.042526
109000 0.043457
113000 0.050853
117000 0.04687
121000 0.044294
125000 0.050674
129000 0.049421
133000 0.046426
137000 0.047759
141000 0.052706
145000 0.06617
149000 0.051963
153000 0.054856
157000 0.057544
161000 0.066922
165000 0.068748
169000 0.067478
173000 0.065329
177000 0.066202
181000 0.065113
185000 0.07391
189000 0.075147
193000 0.075059
197000 0.087782
201000 0.110265
