100000 0.090722
200000 0.071366
300000 0.116799
400000 0.151502
500000 0.199219
600000 0.239319
700000 0.296292
800000 0.335906
900000 0.361062
1000000 0.389788
1100000 0.43458
1200000 0.482709
1300000 0.540328
1400000 0.55971
1500000 0.61674
1600000 0.648276
1700000 0.686744
1800000 0.731864
1900000 0.790796
2000000 0.810651
2100000 0.850827
2200000 0.918484
2300000 0.936939
2400000 0.99755
2500000 1.02268
2600000 1.07289
2700000 1.10827
2800000 1.14827
2900000 1.20536
3000000 1.25339
3100000 1.2764
3200000 1.35749
3300000 1.37316
3400000 1.42933
3500000 1.49139
3600000 1.51333
3700000 1.5496
3800000 1.58719
3900000 1.64617
4000000 1.70024
4100000 1.74991
4200000 1.78501
4300000 1.83126
4400000 1.86922
4500000 1.92476
4600000 1.95078
4700000 2.00504
4800000 2.017
4900000 2.06516
5000000 2.13818
5100000 2.1576
