1000 0.007084
2000 0.028068
3000 0.061985
4000 0.088305
5000 0.137491
6000 0.192974
7000 0.259857
8000 0.338674
9000 0.419808
10000 0.521141
11000 0.634721
12000 0.752491
13000 0.883407
14000 1.01443
15000 1.17531
16000 1.36967
17000 1.52133
18000 1.7061
19000 1.90922
20000 2.07136
21000 2.30824
22000 2.53042
23000 2.77381
24000 3.02442
25000 3.25255
26000 3.51378
27000 3.8015
28000 4.07628
29000 4.34292
30000 4.6703
31000 5.01149
32000 5.35455
33000 5.70639
34000 5.98726
35000 6.37798
36000 6.84219
37000 7.10848
38000 7.51882
39000 7.94411
40000 8.34143
41000 8.72708
42000 9.2131
43000 9.6465
44000 10.0821
45000 10.5928
46000 10.9468
47000 11.5138
48000 12.0118
49000 12.5166
50000 12.9526
51000 13.5595
